Image,Caption,Rights
urn:cite:bnf:gr2706img.bnf2706_img282,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 136 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img283,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 137 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img284,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 137 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img285,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 138 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img286,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 138 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img287,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 139 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img288,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 139 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img289,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 140 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img290,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 140 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img291,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 141 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img292,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 141 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img293,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 142 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img294,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 142 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img295,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 143 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img296,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 143 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img297,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 144 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img298,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 144 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img299,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 145 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img300,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 145 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img301,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 146 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img302,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 146 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img303,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 147 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img304,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 147 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img305,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 148 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img306,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 148 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img307,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 149 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img308,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 149 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img309,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 150 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img310,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 150 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img311,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 151 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img312,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 151 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img313,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 152 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img314,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 152 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img315,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 153 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img316,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 153 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img317,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 154 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img318,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 154 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img319,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 155 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img320,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 155 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img321,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 156 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img322,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 156 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img323,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 157 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img324,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 157 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img325,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 158 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img326,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 158 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img327,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 159 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img328,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 159 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img329,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 160 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img330,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 160 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img331,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 161 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img332,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 161 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img333,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 162 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img334,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 162 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img335,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 163 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img336,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, folio 163 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
