Image,Caption,Rights
urn:cite:bnf:gr2706img.bnf2706_img149,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 139 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img149,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 139 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img150,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 140 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img150,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 140 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img151,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 141 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img151,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 141 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img152,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 142 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img152,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 142 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img153,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 143 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img153,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 143 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img154,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 144 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img154,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 144 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img155,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 145 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img155,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 145 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img156,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 146 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img156,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 146 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img157,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 147 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img157,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 147 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img158,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 148 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img158,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 148 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img159,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 149 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img159,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 149 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img160,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 150 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img160,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 150 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img161,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 151 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img161,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 151 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img162,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 152 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img162,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 152 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img163,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 153 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img163,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 153 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img164,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 154 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img164,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 154 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img165,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 155 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img165,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 155 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img166,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 156 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img166,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 156 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img167,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 157 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img167,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 157 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img168,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 158 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img168,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 158 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img169,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 159 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img169,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 159 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img170,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 160 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img170,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 160 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img171,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 161 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img171,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 161 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img172,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 162 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img172,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 162 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img173,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 163 recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2706img.bnf2706_img173,"Bibliothèque nationale de France, Département des manuscrits, Grec 2706, 163 verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
